Gender,Age,City,Profession,Sleep Duration,Dietary Habits,Degree
Female,21,Bangalore,Student,'5-6 hours',Moderate,B.Arch
Female,21,Ludhiana,Student,'5-6 hours',Moderate,B.Com
Female,24,Bhopal,Student,'7-8 hours',Healthy,MSc
Male,29,Jaipur,Student,'5-6 hours',Healthy,MCA
Female,20,Kolkata,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,25,Ghaziabad,Student,'7-8 hours',Unhealthy,B.Arch
Male,33,Ahmedabad,Student,'5-6 hours',Moderate,M.Tech
Male,21,Bhopal,Student,'7-8 hours',Healthy,MA
Female,28,Hyderabad,Student,'More than 8 hours',Healthy,M.Ed
Male,28,Visakhapatnam,Student,'7-8 hours',Moderate,LLB
Male,18,Meerut,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,25,Pune,Student,'5-6 hours',Unhealthy,BCA
Male,23,Kolkata,Student,'7-8 hours',Moderate,BCA
Female,27,Thane,Student,'Less than 5 hours',Unhealthy,B.Com
Male,19,Patna,Student,'More than 8 hours',Healthy,'Class 12'
Female,33,Nagpur,Student,'5-6 hours',Moderate,BSc
Female,18,Vasai-Virar,Student,'7-8 hours',Healthy,'Class 12'
Female,29,Srinagar,Student,'More than 8 hours',Unhealthy,MBA
Male,32,Surat,Student,'5-6 hours',Healthy,B.Arch
Male,26,Bhopal,Student,'More than 8 hours',Moderate,MBBS
Female,33,Srinagar,Student,'Less than 5 hours',Unhealthy,B.Pharm
Female,24,Lucknow,Student,'Less than 5 hours',Moderate,BCA
Male,19,Ahmedabad,Student,'7-8 hours',Unhealthy,'Class 12'
Male,18,Hyderabad,Student,'7-8 hours',Unhealthy,'Class 12'
Female,21,Ahmedabad,Student,'Less than 5 hours',Healthy,B.Arch
Female,20,Vasai-Virar,Student,'5-6 hours',Unhealthy,'Class 12'
Male,26,Patna,Student,'Less than 5 hours',Moderate,LLB
Male,28,Ahmedabad,Student,'7-8 hours',Healthy,B.Arch
Female,29,Jaipur,Student,'Less than 5 hours',Moderate,MBA
Female,18,Vadodara,Student,'Less than 5 hours',Healthy,'Class 12'
Male,23,Rajkot,Student,'Less than 5 hours',Moderate,MSc
Female,20,Ludhiana,Student,'More than 8 hours',Moderate,'Class 12'
Male,32,Bhopal,Student,'Less than 5 hours',Unhealthy,MCA
Female,29,Vadodara,Student,'5-6 hours',Moderate,MCA
Male,32,Agra,Student,'5-6 hours',Unhealthy,M.Tech
Female,21,Thane,Student,'7-8 hours',Unhealthy,MCA
Male,20,Visakhapatnam,Student,'Less than 5 hours',Healthy,'Class 12'
Female,28,Ghaziabad,Student,'7-8 hours',Moderate,B.Pharm
Male,31,Thane,Student,'7-8 hours',Moderate,MCA
Female,28,Ludhiana,Student,'More than 8 hours',Moderate,B.Com
Male,28,Lucknow,Student,'More than 8 hours',Unhealthy,ME
Male,34,Hyderabad,Student,'More than 8 hours',Unhealthy,B.Ed
Male,34,Ahmedabad,Student,'7-8 hours',Healthy,BCA
Male,28,Kanpur,Student,'Less than 5 hours',Moderate,M.Ed
Male,19,Surat,Student,'5-6 hours',Unhealthy,'Class 12'
Male,21,Rajkot,Student,'5-6 hours',Unhealthy,B.Arch
Female,29,Srinagar,Student,'7-8 hours',Moderate,M.Ed
Male,34,Nashik,Student,'More than 8 hours',Unhealthy,BA
Male,30,Ludhiana,Student,'Less than 5 hours',Unhealthy,ME
Male,31,Visakhapatnam,Student,'5-6 hours',Moderate,M.Ed
Male,21,Patna,Student,'5-6 hours',Healthy,B.Arch
Female,21,Ahmedabad,Student,'Less than 5 hours',Healthy,BSc
Male,29,Lucknow,Student,'Less than 5 hours',Unhealthy,LLM
Male,21,Mumbai,Student,'Less than 5 hours',Unhealthy,B.Pharm
Female,18,Vasai-Virar,Student,'7-8 hours',Healthy,'Class 12'
Male,24,Visakhapatnam,Student,'More than 8 hours',Moderate,B.Pharm
Male,18,Indore,Student,'More than 8 hours',Moderate,'Class 12'
Female,30,Lucknow,Student,'5-6 hours',Moderate,B.Ed
Male,34,Hyderabad,Student,'7-8 hours',Healthy,MD
Female,26,Patna,Student,'7-8 hours',Unhealthy,B.Pharm
Female,23,Visakhapatnam,Student,'More than 8 hours',Moderate,MCA
Male,26,Jaipur,Student,'5-6 hours',Unhealthy,BBA
Female,34,Faridabad,Student,'5-6 hours',Moderate,BE
Female,27,Hyderabad,Student,'7-8 hours',Moderate,BBA
Male,20,Kolkata,Student,'Less than 5 hours',Moderate,'Class 12'
Male,21,Pune,Student,'Less than 5 hours',Moderate,MCA
Male,25,Kalyan,Student,'More than 8 hours',Moderate,B.Ed
Male,26,Lucknow,Student,'5-6 hours',Unhealthy,B.Ed
Male,23,Kalyan,Student,'Less than 5 hours',Healthy,B.Com
Female,28,Surat,Student,'7-8 hours',Moderate,MCA
Male,30,Kolkata,Student,'Less than 5 hours',Healthy,B.Tech
Male,26,Ghaziabad,Student,'7-8 hours',Unhealthy,LLM
Male,19,Patna,Student,'7-8 hours',Moderate,'Class 12'
Male,26,Lucknow,Student,'5-6 hours',Unhealthy,B.Com
Male,20,Chennai,Student,'5-6 hours',Unhealthy,'Class 12'
Female,19,Bangalore,Student,'More than 8 hours',Moderate,'Class 12'
Male,22,Thane,Student,'7-8 hours',Moderate,BHM
Female,31,Ahmedabad,Student,'5-6 hours',Unhealthy,M.Tech
Male,23,Jaipur,Student,'7-8 hours',Moderate,BE
Male,28,Kanpur,Student,'Less than 5 hours',Moderate,'Class 12'
Male,24,Bhopal,Student,'Less than 5 hours',Unhealthy,B.Pharm
Female,30,Ahmedabad,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,29,Vasai-Virar,Student,'5-6 hours',Healthy,LLB
Male,34,Meerut,Student,'7-8 hours',Healthy,M.Ed
Female,20,Faridabad,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,34,Nashik,Student,'5-6 hours',Moderate,B.Tech
Male,18,Surat,Student,'Less than 5 hours',Moderate,'Class 12'
Female,30,Kalyan,Student,'More than 8 hours',Unhealthy,BA
Male,34,Varanasi,Student,'Less than 5 hours',Moderate,MD
Male,20,Hyderabad,Student,'7-8 hours',Unhealthy,'Class 12'
Female,28,Kalyan,Student,'Less than 5 hours',Moderate,M.Tech
Female,34,Bangalore,Student,'More than 8 hours',Unhealthy,B.Pharm
Female,34,Agra,Student,'7-8 hours',Moderate,B.Tech
Male,18,Bangalore,Student,'7-8 hours',Unhealthy,'Class 12'
Male,20,Hyderabad,Student,'More than 8 hours',Moderate,'Class 12'
Male,20,Srinagar,Student,'More than 8 hours',Moderate,'Class 12'
Male,31,Thane,Student,'Less than 5 hours',Moderate,MCA
Male,29,Jaipur,Student,'Less than 5 hours',Unhealthy,M.Com
Male,29,Delhi,Student,'7-8 hours',Unhealthy,LLM
Female,30,Ahmedabad,Student,'7-8 hours',Moderate,LLM
Female,22,Bhopal,Student,'Less than 5 hours',Unhealthy,BHM
Female,28,Rajkot,Student,'Less than 5 hours',Healthy,BSc
Female,24,Vasai-Virar,Student,'Less than 5 hours',Unhealthy,B.Tech
Female,30,Nashik,Student,'7-8 hours',Healthy,B.Com
Male,33,Pune,Student,'5-6 hours',Moderate,MHM
Male,33,Patna,Student,'5-6 hours',Moderate,BE
Female,31,Bhopal,Student,'5-6 hours',Unhealthy,'Class 12'
Female,32,Kanpur,Student,'7-8 hours',Moderate,M.Tech
Male,19,Bhopal,Student,'7-8 hours',Healthy,'Class 12'
Male,19,Surat,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,26,Srinagar,Student,'7-8 hours',Moderate,B.Pharm
Male,20,Vadodara,Student,'5-6 hours',Unhealthy,'Class 12'
Female,20,Varanasi,Student,'More than 8 hours',Healthy,'Class 12'
Male,31,Patna,Student,'Less than 5 hours',Unhealthy,LLM
Female,19,Bhopal,Student,'7-8 hours',Moderate,'Class 12'
Female,24,Bangalore,Student,'Less than 5 hours',Moderate,B.Pharm
Female,31,Surat,Student,'5-6 hours',Unhealthy,M.Pharm
Male,26,Pune,Student,'7-8 hours',Unhealthy,LLM
Female,32,Nashik,Student,'Less than 5 hours',Healthy,M.Com
Male,28,Bangalore,Student,'Less than 5 hours',Unhealthy,B.Ed
Male,24,Lucknow,Student,'More than 8 hours',Moderate,MSc
Male,33,Nashik,Student,'7-8 hours',Moderate,'Class 12'
Male,32,Rajkot,Student,'7-8 hours',Moderate,B.Ed
Male,18,Srinagar,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,19,Bangalore,Student,'5-6 hours',Unhealthy,'Class 12'
Male,29,Bangalore,Student,'Less than 5 hours',Healthy,B.Ed
Female,29,Kolkata,Student,'More than 8 hours',Unhealthy,B.Tech
Male,28,Visakhapatnam,Student,'Less than 5 hours',Moderate,M.Tech
Male,27,Ahmedabad,Student,'5-6 hours',Healthy,BSc
Male,20,Meerut,Student,'5-6 hours',Unhealthy,'Class 12'
Male,28,Vasai-Virar,Student,'5-6 hours',Healthy,BCA
Female,27,Surat,Student,'Less than 5 hours',Moderate,B.Ed
Female,18,Vasai-Virar,Student,'More than 8 hours',Healthy,'Class 12'
Female,20,Kanpur,Student,'7-8 hours',Moderate,'Class 12'
Female,29,Kalyan,Student,'Less than 5 hours',Unhealthy,M.Tech
Female,18,Bhopal,Student,'5-6 hours',Healthy,'Class 12'
Female,21,Surat,Student,'Less than 5 hours',Moderate,B.Arch
Female,33,Patna,Student,'7-8 hours',Healthy,MBBS
Female,32,Faridabad,Student,'7-8 hours',Moderate,B.Tech
Male,21,Hyderabad,Student,'7-8 hours',Moderate,BCA
Female,20,Pune,Student,'7-8 hours',Unhealthy,'Class 12'
Female,28,Vasai-Virar,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,26,Ghaziabad,Student,'7-8 hours',Unhealthy,B.Com
Male,23,Nagpur,Student,'5-6 hours',Moderate,M.Pharm
Female,28,Thane,Student,'5-6 hours',Unhealthy,M.Pharm
Female,18,Meerut,Student,'Less than 5 hours',Moderate,'Class 12'
Male,19,Visakhapatnam,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,19,Bangalore,Student,'Less than 5 hours',Moderate,'Class 12'
Male,22,Mumbai,Student,'5-6 hours',Unhealthy,B.Com
Male,28,Nashik,Student,'Less than 5 hours',Moderate,B.Ed
Female,31,Kalyan,Student,'5-6 hours',Moderate,BSc
Female,19,Pune,Student,'More than 8 hours',Moderate,'Class 12'
Male,26,Ludhiana,Student,'Less than 5 hours',Moderate,BBA
Female,24,Hyderabad,Student,'7-8 hours',Unhealthy,B.Arch
Male,33,Bhopal,Student,'Less than 5 hours',Moderate,M.Tech
Female,19,Srinagar,Student,'7-8 hours',Unhealthy,'Class 12'
Male,24,Hyderabad,Student,'5-6 hours',Moderate,M.Ed
Female,24,Kolkata,Student,'More than 8 hours',Healthy,LLM
Female,20,Hyderabad,Student,'5-6 hours',Moderate,'Class 12'
Male,28,Rajkot,Student,'Less than 5 hours',Unhealthy,M.Ed
Male,24,Agra,Student,'5-6 hours',Healthy,BSc
Male,25,Pune,Student,'5-6 hours',Moderate,M.Com
Female,19,Srinagar,Student,'5-6 hours',Healthy,'Class 12'
Male,30,Bhopal,Student,'7-8 hours',Moderate,'Class 12'
Male,31,Meerut,Student,'Less than 5 hours',Healthy,BE
Male,26,Hyderabad,Student,'Less than 5 hours',Unhealthy,B.Ed
Male,24,Hyderabad,Student,'5-6 hours',Unhealthy,MCA
Male,21,Thane,Student,'7-8 hours',Unhealthy,MCA
Male,29,Ludhiana,Student,'7-8 hours',Moderate,MD
Male,33,Chennai,Student,'Less than 5 hours',Moderate,MCA
Male,21,Vasai-Virar,Student,'More than 8 hours',Healthy,B.Pharm
Female,22,Kanpur,Student,'Less than 5 hours',Moderate,MCA
Male,23,Hyderabad,Student,'Less than 5 hours',Moderate,MSc
Male,23,Nagpur,Student,'Less than 5 hours',Moderate,BSc
Male,19,Surat,Student,'Less than 5 hours',Moderate,'Class 12'
Male,29,Thane,Student,'Less than 5 hours',Healthy,MSc
Male,24,Hyderabad,Student,'Less than 5 hours',Unhealthy,BCA
Male,19,Ahmedabad,Student,'More than 8 hours',Moderate,'Class 12'
Female,28,Vadodara,Student,'7-8 hours',Healthy,MCA
Female,32,Pune,Student,'Less than 5 hours',Healthy,MBBS
Male,34,Rajkot,Student,'More than 8 hours',Healthy,MA
Male,28,Indore,Student,'5-6 hours',Healthy,M.Pharm
Male,21,Kalyan,Student,'7-8 hours',Healthy,B.Com
Male,24,Lucknow,Student,'Less than 5 hours',Moderate,B.Arch
Male,18,Faridabad,Student,'5-6 hours',Moderate,'Class 12'
Male,28,Kolkata,Student,'7-8 hours',Moderate,B.Com
Male,24,Nagpur,Student,'More than 8 hours',Moderate,B.Tech
Male,26,Indore,Student,'5-6 hours',Moderate,B.Pharm
Female,33,Vasai-Virar,Student,'Less than 5 hours',Unhealthy,MHM
Female,23,Surat,Student,'More than 8 hours',Healthy,MSc
Male,19,Ahmedabad,Student,'5-6 hours',Unhealthy,'Class 12'
Female,19,Kalyan,Student,'7-8 hours',Unhealthy,'Class 12'
Female,25,Visakhapatnam,Student,'More than 8 hours',Unhealthy,MHM
Female,22,Mumbai,Student,'7-8 hours',Moderate,BHM
Male,20,Patna,Student,'5-6 hours',Unhealthy,'Class 12'
Male,33,Kanpur,Student,'More than 8 hours',Healthy,BCA
Female,20,Ludhiana,Student,'5-6 hours',Healthy,'Class 12'
Male,20,Visakhapatnam,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,23,Thane,Student,'7-8 hours',Healthy,B.Tech
Female,18,Vadodara,Student,'5-6 hours',Unhealthy,'Class 12'
Female,24,Chennai,Student,'7-8 hours',Healthy,B.Pharm
Female,22,Kalyan,Student,'Less than 5 hours',Healthy,MCA
Male,23,Jaipur,Student,'More than 8 hours',Moderate,B.Com
Male,32,Ghaziabad,Student,'More than 8 hours',Unhealthy,BCA
Female,24,Delhi,Student,'5-6 hours',Unhealthy,M.Tech
Female,18,Kalyan,Student,'More than 8 hours',Healthy,'Class 12'
Male,24,Patna,Student,'7-8 hours',Unhealthy,MBBS
Male,27,Ghaziabad,Student,'7-8 hours',Unhealthy,BE
Female,19,Surat,Student,'5-6 hours',Moderate,'Class 12'
Male,23,Agra,Student,'7-8 hours',Moderate,BA
Female,25,Surat,Student,'5-6 hours',Healthy,B.Arch
Female,24,Vasai-Virar,Student,'5-6 hours',Moderate,MBBS
Male,21,Chennai,Student,'7-8 hours',Healthy,BA
Female,24,Surat,Student,'Less than 5 hours',Moderate,B.Arch
Male,34,Patna,Student,'7-8 hours',Moderate,B.Arch
Female,21,Kalyan,Student,'Less than 5 hours',Healthy,M.Com
Male,26,Delhi,Student,'7-8 hours',Unhealthy,MHM
Male,28,Kanpur,Student,'Less than 5 hours',Healthy,LLM
Female,26,Kanpur,Student,'Less than 5 hours',Moderate,BA
Female,26,Kolkata,Student,'Less than 5 hours',Healthy,MBA
Male,25,Nashik,Student,'Less than 5 hours',Unhealthy,MA
Male,32,Agra,Student,'7-8 hours',Unhealthy,MCA
Female,23,Patna,Student,'7-8 hours',Moderate,BCA
Male,32,Srinagar,Student,'More than 8 hours',Unhealthy,MD
Female,30,Ahmedabad,Student,'5-6 hours',Moderate,BE
Male,29,Agra,Student,'5-6 hours',Moderate,PhD
Male,21,Srinagar,Student,'Less than 5 hours',Unhealthy,BCA
Male,33,Kalyan,Student,'7-8 hours',Moderate,BBA
Female,26,Vasai-Virar,Student,'7-8 hours',Unhealthy,M.Pharm
Female,34,Patna,Student,'5-6 hours',Unhealthy,BCA
Female,21,Rajkot,Student,'Less than 5 hours',Moderate,BE
Female,25,Vasai-Virar,Student,'7-8 hours',Moderate,BCA
Male,28,Varanasi,Student,'7-8 hours',Moderate,B.Com
Male,29,Pune,Student,'7-8 hours',Unhealthy,M.Ed
Male,23,Patna,Student,'7-8 hours',Moderate,B.Tech
Male,26,Kanpur,Student,'7-8 hours',Moderate,MA
Female,28,Varanasi,Student,'5-6 hours',Moderate,B.Ed
Male,26,Vasai-Virar,Student,'Less than 5 hours',Unhealthy,B.Ed
Male,23,Ludhiana,Student,'7-8 hours',Healthy,MD
Female,29,Nagpur,Student,'Less than 5 hours',Unhealthy,M.Com
Female,23,Bhopal,Student,'More than 8 hours',Unhealthy,B.Com
Male,33,Rajkot,Student,'More than 8 hours',Moderate,MD
Male,28,Varanasi,Student,'More than 8 hours',Healthy,PhD
Male,20,Bhopal,Student,'7-8 hours',Healthy,'Class 12'
Female,32,Kalyan,Student,'Less than 5 hours',Moderate,M.Tech
Female,22,Hyderabad,Student,'5-6 hours',Unhealthy,BCA
Male,25,Ahmedabad,Student,'5-6 hours',Healthy,BE
Male,26,Patna,Student,'More than 8 hours',Unhealthy,PhD
Male,26,Hyderabad,Student,'7-8 hours',Healthy,MBBS
Female,33,Jaipur,Student,'5-6 hours',Unhealthy,MBBS
Female,19,Bangalore,Student,'5-6 hours',Unhealthy,'Class 12'
Male,29,Lucknow,Student,'More than 8 hours',Unhealthy,BBA
Male,23,Chennai,Student,'5-6 hours',Healthy,B.Pharm
Female,34,Patna,Student,'5-6 hours',Healthy,B.Ed
Female,34,Bhopal,Student,'Less than 5 hours',Moderate,B.Ed
Male,31,Bangalore,Student,'7-8 hours',Moderate,BHM
Male,29,Jaipur,Student,'7-8 hours',Healthy,MCA
Male,28,Kalyan,Student,'5-6 hours',Moderate,BCA
Male,24,Nashik,Student,'5-6 hours',Unhealthy,B.Tech
Male,22,Ludhiana,Student,'Less than 5 hours',Moderate,B.Ed
Female,18,Jaipur,Student,'5-6 hours',Unhealthy,'Class 12'
Female,24,Kolkata,Student,'More than 8 hours',Healthy,BSc
Male,33,Hyderabad,Student,'Less than 5 hours',Unhealthy,M.Tech
Male,25,Kanpur,Student,'7-8 hours',Unhealthy,B.Tech
Female,19,Vasai-Virar,Student,'7-8 hours',Unhealthy,'Class 12'
Male,26,Bhopal,Student,'5-6 hours',Unhealthy,PhD
Male,27,Bangalore,Student,'5-6 hours',Unhealthy,B.Tech
Male,25,Ghaziabad,Student,'Less than 5 hours',Unhealthy,B.Arch
Female,23,Patna,Student,'More than 8 hours',Unhealthy,B.Com
Female,27,Nashik,Student,'Less than 5 hours',Moderate,ME
Male,18,Faridabad,Student,'Less than 5 hours',Moderate,'Class 12'
Male,26,Bhopal,Student,'Less than 5 hours',Moderate,M.Com
Female,29,Thane,Student,'5-6 hours',Moderate,M.Tech
Male,20,Mumbai,Student,'7-8 hours',Healthy,'Class 12'
Female,20,Thane,Student,'7-8 hours',Moderate,'Class 12'
Male,29,Bhopal,Student,'7-8 hours',Moderate,B.Pharm
Male,28,Jaipur,Student,'5-6 hours',Unhealthy,MSc
Male,25,Kanpur,Student,'7-8 hours',Unhealthy,'Class 12'
Male,28,Ludhiana,Student,'Less than 5 hours',Moderate,'Class 12'
Female,27,Ahmedabad,Student,'More than 8 hours',Unhealthy,PhD
Male,23,Vasai-Virar,Student,'Less than 5 hours',Moderate,B.Com
Female,31,Surat,Student,'5-6 hours',Moderate,B.Ed
Female,20,Srinagar,Student,'7-8 hours',Healthy,'Class 12'
Male,28,Lucknow,Student,'Less than 5 hours',Unhealthy,BSc
Female,31,Kanpur,Student,'5-6 hours',Unhealthy,LLM
Male,19,Hyderabad,Student,'7-8 hours',Moderate,'Class 12'
Male,32,Ghaziabad,Student,'7-8 hours',Unhealthy,LLB
Male,31,Vasai-Virar,Student,'Less than 5 hours',Healthy,M.Com
Female,25,Nashik,Student,'7-8 hours',Healthy,BSc
Male,31,Vasai-Virar,Student,'5-6 hours',Healthy,BA
Female,19,Lucknow,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,28,Kanpur,Student,'More than 8 hours',Healthy,BHM
Female,29,Thane,Student,'7-8 hours',Healthy,B.Arch
Male,23,Ahmedabad,Student,'Less than 5 hours',Moderate,BBA
Female,30,Thane,Student,'More than 8 hours',Healthy,M.Com
Male,34,Ghaziabad,Student,'5-6 hours',Unhealthy,B.Arch
Male,31,Ludhiana,Student,'Less than 5 hours',Unhealthy,MSc
Male,20,Chennai,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,22,Hyderabad,Student,'5-6 hours',Healthy,MA
Female,26,Hyderabad,Student,'7-8 hours',Healthy,BBA
Female,18,Ludhiana,Student,'5-6 hours',Healthy,'Class 12'
Female,20,Nagpur,Student,'Less than 5 hours',Moderate,'Class 12'
Female,28,Chennai,Student,'5-6 hours',Healthy,BBA
Female,34,Srinagar,Student,'5-6 hours',Healthy,BE
Male,33,Varanasi,Student,'5-6 hours',Healthy,MCA
Male,33,Kalyan,Student,'5-6 hours',Unhealthy,B.Arch
Female,31,Hyderabad,Student,'7-8 hours',Healthy,LLB
Female,25,Lucknow,Student,'5-6 hours',Moderate,M.Ed
Female,24,Indore,Student,'5-6 hours',Unhealthy,'Class 12'
Male,34,Hyderabad,Student,'Less than 5 hours',Moderate,B.Tech
Female,23,Srinagar,Student,'5-6 hours',Healthy,BA
Male,31,Harsha,Student,'More than 8 hours',Unhealthy,MD
Male,32,Ludhiana,Student,'7-8 hours',Healthy,BE
Female,18,Rajkot,Student,'More than 8 hours',Healthy,'Class 12'
Female,21,Bangalore,Student,'More than 8 hours',Healthy,M.Com
Female,24,Vasai-Virar,Student,'7-8 hours',Moderate,B.Com
Female,34,Jaipur,Student,'Less than 5 hours',Unhealthy,BCA
Male,26,Vasai-Virar,Student,'5-6 hours',Healthy,BBA
Female,32,Vasai-Virar,Student,'More than 8 hours',Unhealthy,MD
Male,23,Chennai,Student,'Less than 5 hours',Moderate,MSc
Female,25,Vasai-Virar,Student,'7-8 hours',Unhealthy,BHM
Male,29,Kolkata,Student,'Less than 5 hours',Unhealthy,MSc
Female,25,Vadodara,Student,'Less than 5 hours',Moderate,LLB
Female,34,Kolkata,Student,'5-6 hours',Unhealthy,BBA
Male,34,Hyderabad,Student,'7-8 hours',Unhealthy,M.Ed
Male,33,Kanpur,Student,'5-6 hours',Unhealthy,B.Com
Male,21,Lucknow,Student,'Less than 5 hours',Healthy,B.Tech
Male,32,Pune,Student,'7-8 hours',Unhealthy,LLB
Female,32,Ahmedabad,Student,'7-8 hours',Healthy,M.Com
Male,33,Pune,Student,'7-8 hours',Unhealthy,LLM
Male,33,Pune,Student,'7-8 hours',Moderate,B.Ed
Female,33,Ghaziabad,Student,'More than 8 hours',Moderate,LLM
Male,19,Lucknow,Student,'Less than 5 hours',Healthy,'Class 12'
Male,21,Ghaziabad,Student,'7-8 hours',Moderate,B.Arch
Female,18,Pune,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,23,Vasai-Virar,Student,'Less than 5 hours',Unhealthy,B.Arch
Male,20,Thane,Student,'7-8 hours',Moderate,'Class 12'
Female,19,Chennai,Student,'More than 8 hours',Moderate,'Class 12'
Male,34,Chennai,Student,'5-6 hours',Moderate,MD
Male,25,Surat,Student,'7-8 hours',Healthy,MBBS
Female,31,Nagpur,Student,'More than 8 hours',Moderate,B.Pharm
Female,27,Bangalore,Student,'More than 8 hours',Moderate,BHM
Male,32,Bhopal,Student,'5-6 hours',Healthy,MBBS
Female,25,Lucknow,Student,'Less than 5 hours',Healthy,B.Ed
Male,33,Delhi,Student,'7-8 hours',Moderate,LLM
Female,18,Rajkot,Student,'Less than 5 hours',Healthy,'Class 12'
Male,31,Ahmedabad,Student,'More than 8 hours',Moderate,B.Tech
Female,19,Srinagar,Student,'5-6 hours',Unhealthy,'Class 12'
Male,26,Ghaziabad,Student,'5-6 hours',Moderate,MBBS
Female,29,Thane,Student,'More than 8 hours',Healthy,LLM
Female,30,Bangalore,Student,'5-6 hours',Unhealthy,BA
Male,26,Meerut,Student,'7-8 hours',Healthy,BCA
Female,27,Vasai-Virar,Student,'More than 8 hours',Moderate,B.Tech
Female,33,Lucknow,Student,'7-8 hours',Moderate,M.Pharm
Male,26,Surat,Student,'5-6 hours',Healthy,MSc
Female,21,Kanpur,Student,'7-8 hours',Unhealthy,BCA
Male,34,Kalyan,Student,'More than 8 hours',Healthy,B.Tech
Female,18,Lucknow,Student,'7-8 hours',Unhealthy,'Class 12'
Male,27,Indore,Student,'5-6 hours',Unhealthy,M.Ed
Male,19,Kanpur,Student,'More than 8 hours',Healthy,'Class 12'
Female,24,Pune,Student,'7-8 hours',Moderate,BHM
Male,27,Rajkot,Student,'Less than 5 hours',Unhealthy,BA
Female,34,Ahmedabad,Student,'5-6 hours',Unhealthy,B.Arch
Female,21,Jaipur,Student,'7-8 hours',Unhealthy,MCA
Female,30,Surat,Student,'Less than 5 hours',Moderate,LLM
Female,25,Surat,Student,'7-8 hours',Moderate,B.Arch
Male,30,Srinagar,Student,'5-6 hours',Healthy,MD
Female,21,Nashik,Student,'More than 8 hours',Moderate,MCA
Male,20,Ludhiana,Student,'More than 8 hours',Healthy,'Class 12'
Male,20,Bangalore,Student,'5-6 hours',Healthy,'Class 12'
Female,25,Meerut,Student,'More than 8 hours',Moderate,B.Pharm
Female,25,Kolkata,Student,'7-8 hours',Unhealthy,M.Pharm
